tower_item_id,item_type,item_id,title,location,latitude,longitude,price,normalized_features,star_rating,property_type,difficulty_level,tour_type,attraction_type,amenities_json,categories_json,cuisines_json,diets_json,suitable_for_json
83,hotel,92,Vinpearl Nghe An Hotel,Nghệ An,19.21000000,104.91000000,1284025.00,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",5,hotel,,,,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",,,,
84,hotel,93,Tam Coc Riverside Hotel,Ninh Bình,20.25000000,105.97500000,646039.00,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",4,hotel,,,,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",,,,
85,hotel,94,Ninh Binh Grand Hotel,Ninh Bình,20.26000000,105.98000000,1218523.00,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",5,hotel,,,,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",,,,
86,hotel,95,Sunset Beach Resort Ninh Thuận,Ninh Thuận,11.75860000,108.97970000,837596.00,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",4,resort,,,,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",,,,
87,hotel,96,Mountain View Hotel Ninh Thuận,Ninh Thuận,11.75210000,108.99840000,1447620.00,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",3,hotel,,,,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",,,,
88,hotel,97,Lotus River Hotel Phú Thọ,Phú Thọ,21.30800000,105.21900000,1466397.00,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",4,hotel,,,,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",,,,
89,hotel,98,Green Hill Resort Phú Thọ,Phú Thọ,21.32450000,105.24100000,1332967.00,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",5,resort,,,,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",,,,
90,hotel,99,Ocean Pearl Hotel Phú Yên,Phú Yên,13.09900000,109.32000000,628803.00,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",4,hotel,,,,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",,,,
91,hotel,100,Sunrise Villa Phú Yên,Phú Yên,13.09550000,109.31200000,1450563.00,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",5,villa,,,,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",,,,
92,hotel,101,Sunset Bay Hotel Quảng Bình,Quảng Bình,17.47721300,106.61192500,1401456.00,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",4,hotel,,,,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",,,,
93,hotel,102,Ocean Pearl Resort Quảng Bình,Quảng Bình,17.48021300,106.61312500,1072592.00,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",5,resort,,,,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",,,,
94,hotel,103,Golden Lotus Hotel Quảng Nam,Quảng Nam,15.87921300,108.33812500,1266154.00,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",4,hotel,,,,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",,,,
95,hotel,104,Riverside Charm Hotel Quảng Nam,Quảng Nam,15.88121300,108.34012500,903594.00,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",5,hotel,,,,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",,,,
96,hotel,105,Seaside Haven Hotel Quảng Ngãi,Quảng Ngãi,15.12021300,108.79012500,1272898.00,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",4,hotel,,,,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",,,,
97,hotel,106,Coral Bay Resort Quảng Ngãi,Quảng Ngãi,15.12321300,108.79212500,552714.00,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",5,resort,,,,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",,,,
98,hotel,107,Hạ Long Seaview Hotel,Quảng Ninh,20.95300000,107.07300000,725000.00,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",4,hotel,,,,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",,,,
99,hotel,108,Sunrise Quảng Ninh Hotel,Quảng Ninh,20.95100000,107.07350000,980000.00,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",5,resort,,,,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",,,,
100,hotel,109,Quảng Trị Riverside Hotel,Quảng Trị,16.78000000,107.18000000,650000.00,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",4,hotel,,,,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",,,,
101,hotel,110,Ocean View Quảng Trị,Quảng Trị,16.77000000,107.20000000,780000.00,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",5,resort,,,,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",,,,
102,hotel,111,Sóc Trăng Central Hotel,Sóc Trăng,9.60000000,105.97000000,520000.00,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",4,hotel,,,,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",,,,
103,hotel,112,Riverside Sóc Trăng Hotel,Sóc Trăng,9.61000000,105.97500000,870000.00,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",5,resort,,,,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",,,,
104,hotel,113,Mountain View Resort Sơn La,Sơn La,21.32567000,103.90036000,850000.00,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",4,resort,,,,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",,,,
105,hotel,114,Sơn La Riverside Hotel,Sơn La,21.32145000,103.91234000,620000.00,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",3,hotel,,,,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",,,,
106,hotel,115,Tây Ninh Grand Hotel,Tây Ninh,11.32267000,106.10546000,980000.00,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",5,hotel,,,,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",,,,
107,hotel,116,Peaceful Stay Tây Ninh,Tây Ninh,11.32045000,106.10234000,540000.00,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",3,homestay,,,,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",,,,
108,hotel,117,Seaside Hotel Thái Bình,Thái Bình,20.59045000,106.33367000,730000.00,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",4,resort,,,,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",,,,
109,hotel,118,Central Hotel Thái Bình,Thái Bình,20.58934000,106.32867000,580000.00,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",3,hotel,,,,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",,,,
110,hotel,119,Mountain View Hotel Thái Nguyên,Thái Nguyên,21.59227000,105.84442000,825000.00,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",4,hotel,,,,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",,,,
111,hotel,120,Riverside Serenity Thái Nguyên,Thái Nguyên,21.58333000,105.85000000,630000.00,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",3,hotel,,,,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",,,,
112,hotel,121,Thanh Hóa Grand Hotel,Thanh Hóa,19.80500000,105.77600000,980000.00,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",5,hotel,,,,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",,,,
113,hotel,122,Seaside Hotel Thanh Hóa,Thanh Hóa,19.79500000,105.75000000,540000.00,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",3,hotel,,,,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",,,,
114,hotel,123,Imperial Hue Hotel,Thừa Thiên Huế,16.46370000,107.59090000,1250000.00,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",5,hotel,,,,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",,,,
115,hotel,124,Riverside Hue Retreat,Thừa Thiên Huế,16.46250000,107.59620000,760000.00,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",4,hotel,,,,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",,,,
116,hotel,125,Sunrise Riverside Hotel,Tiền Giang,10.35000000,106.35000000,545502.00,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",4,hotel,,,,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",,,,
117,hotel,126,Lotus Garden Hotel,Tiền Giang,10.50000000,106.30000000,890112.00,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",5,resort,,,,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",,,,
118,hotel,127,Ocean Pearl Hotel,Trà Vinh,9.95000000,106.33000000,502609.00,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",4,hotel,,,,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",,,,
119,hotel,128,Mangrove Retreat,Trà Vinh,9.90000000,106.20000000,1038575.00,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",5,resort,,,,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",,,,
120,hotel,129,Mountain View Hotel,Tuyên Quang,21.80000000,105.20000000,709439.00,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",4,hotel,,,,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",,,,
121,hotel,130,Riverbank Hotel,Tuyên Quang,21.90000000,105.15000000,632164.00,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",5,hotel,,,,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",,,,
122,hotel,131,Vinh Long Riverside Hotel,Vĩnh Long,10.24567800,105.98543200,830000.00,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",4,hotel,,,,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",,,,
123,hotel,132,Vinh Long Grand Hotel,Vĩnh Long,10.26123400,105.99234500,1250000.00,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",5,resort,,,,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",,,,
124,hotel,133,Vinh Phuc Central Hotel,Vĩnh Phúc,21.30543200,105.63456700,910000.00,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",4,hotel,,,,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",,,,
125,hotel,134,Vinh Phuc Luxury Resort,Vĩnh Phúc,21.32098700,105.65043200,1450000.00,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",5,resort,,,,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",,,,
126,hotel,135,Yen Bai Riverside Hotel,Yên Bái,21.71345600,104.89345600,720000.00,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",3,hotel,,,,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",,,,
127,hotel,136,Yen Bai Grand Hotel,Yên Bái,21.72098700,104.90012300,1380000.00,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",5,resort,,,,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",,,,
255,attraction,1,Rừng Tràm Trà Sư,An Giang,10.58590150,105.05826700,100000.00,"[""family"", ""groups"", ""couples"", ""solo"", ""guided_tour"", ""self_guided"", 1, 3]",,,,,landmark,,,,,"[""family"", ""groups"", ""couples"", ""solo""]"
256,attraction,2,Miếu Bà Chúa Xứ Núi Sam,An Giang,10.68211480,105.08016860,200000.00,"[""family"", ""elderly"", ""groups"", ""couples"", ""kids"", ""solo"", ""audio_guide"", ""guided_tour"", 11]",,,,,landmark,,,,,"[""family"", ""elderly"", ""groups"", ""couples"", ""kids"", ""solo""]"
257,attraction,3,Núi Cấm (Thiên Cấm Sơn),An Giang,10.49106380,104.99609090,120000.00,"[""solo"", ""couples"", ""kids"", ""family"", ""elderly"", ""groups"", ""pets"", ""audio_guide"", ""guided_tour"", 1, 3]",,,,,landmark,,,,,"[""solo"", ""couples"", ""kids"", ""family"", ""elderly"", ""groups"", ""pets""]"
258,attraction,4,Búng Bình Thiên,An Giang,10.92129140,105.07673330,130000.00,"[""family"", ""elderly"", ""groups"", ""pets"", ""kids"", ""couples"", ""solo"", ""guided_tour"", ""audio_guide"", ""self_guided"", ""virtual_tour"", 5, 3]",,,,,landmark,,,,,"[""family"", ""elderly"", ""groups"", ""pets"", ""kids"", ""couples"", ""solo""]"
259,attraction,5,Hồ Tà Pạ,An Giang,10.41346900,104.98859680,190000.00,"[""guided_tour"", ""audio_guide"", ""self_guided"", 1, 3, 5]",,,,,landmark,,,,,[]
260,attraction,6,Bãi Sau (Bãi Thùy Vân),TP. Hồ Chí Minh,10.33188870,107.08901410,100000.00,"[""family"", ""elderly"", ""groups"", ""pets"", ""couples"", ""solo"", ""kids"", ""self_guided"", ""guided_tour"", ""audio_guide"", 1, 3, 5]",,,,,landmark,,,,,"[""family"", ""elderly"", ""groups"", ""pets"", ""couples"", ""solo"", ""kids""]"
261,attraction,7,Tượng Chúa Kitô Vua,TP. Hồ Chí Minh,10.32650170,107.08452080,120000.00,"[""elderly"", ""couples"", ""solo"", ""groups"", ""family"", ""kids"", ""guided_tour"", ""self_guided"", 1, 3, 5]",,,,,cultural_site,,,,,"[""elderly"", ""couples"", ""solo"", ""groups"", ""family"", ""kids""]"
262,attraction,8,Hồ Đá Xanh,TP. Hồ Chí Minh,10.33410770,107.07765540,120000.00,"[""family"", ""groups"", ""pets"", ""kids"", ""couples"", ""solo"", ""guided_tour"", ""audio_guide"", ""virtual_tour"", ""self_guided"", 1, 2, 3]",,,,,natural_attraction,,,,,"[""family"", ""groups"", ""pets"", ""kids"", ""couples"", ""solo""]"
263,attraction,9,Hồ Cấm Sơn,Bắc Ninh,21.53163750,106.55913610,100000.00,"[""family"", ""guided_tour"", ""self_guided"", 1]",,,,,landmark,,,,,"[""family""]"
